transaction_id,user_id,amount,amount_usd,currency,category,merchant,merchant_location,payment_method,transaction_date,is_fraud,fraud_type,description,day_of_week,hour,month
T00001695,U00203,16855926.45,1066.83,IDR,Rent,Housing Complex,"Bandung, Indonesia",Credit Card,2024-02-02 14:22:11,0.0,,Rent purchase at Housing Complex,Friday,14.0,2.0
T00008150,U00206,312.35,43.38,CNY,Entertainment,Gaming,"Beijing, China",Debit Card,2024-02-02 14:43:41,0.0,,Entertainment purchase at Gaming,Friday,14.0,2.0
T00006177,U00045,327.15,327.15,USD,Healthcare,Health Clinic,"Chicago, USA",Bank Transfer,2024-02-02 16:12:20,0.0,,Healthcare purchase at Health Clinic,Friday,16.0,2.0
T00001021,U00113,96.94,96.94,USD,Dining,Diner D,"Los Angeles, USA",Digital Wallet,2024-02-02 16:32:45,0.0,,Dining purchase at Diner D,Friday,16.0,2.0
T00006599,U00123,3613.61,501.89,CNY,Investment,Crypto Exchange,"Beijing, China",Bank Transfer,2024-02-02 16:38:40,0.0,,Investment purchase at Crypto Exchange,Friday,16.0,2.0
T00006204,U00070,10.99,10.99,USD,Dining,Cafe B,"Chicago, USA",Digital Wallet,2024-02-02 17:58:32,0.0,,Dining purchase at Cafe B,Friday,17.0,2.0
T00005260,U00007,2663.88,369.98,CNY,Savings,High Yield Savings,"Guangzhou, China",Credit Card,2024-02-02 18:47:20,0.0,,Savings purchase at High Yield Savings,Friday,18.0,2.0
T00000440,U00162,224.91,224.91,USD,Groceries,Walmart,"Los Angeles, USA",Bank Transfer,2024-02-02 19:13:02,0.0,,Groceries purchase at Walmart,Friday,19.0,2.0
T00002737,U00221,4236383.19,268.13,IDR,Insurance,Auto Insurance,"Bandung, Indonesia",Bank Transfer,2024-02-02 19:49:50,0.0,,Insurance purchase at Auto Insurance,Friday,19.0,2.0
T00004692,U00244,1032.29,1032.29,USD,Rent,Property Management,"Los Angeles, USA",Credit Card,2024-02-02 20:08:21,0.0,,Rent purchase at Property Management,Friday,20.0,2.0
T00014107,U00146,2869016.47,181.58,IDR,Shopping,Mall Store,"Bandung, Indonesia",Bank Transfer,2024-02-02 20:17:28,0.0,,Shopping purchase at Mall Store,Friday,20.0,2.0
T00002788,U00216,2344.73,325.66,CNY,Insurance,Health Insurance,"Guangzhou, China",Bank Transfer,2024-02-02 20:23:20,0.0,,Insurance purchase at Health Insurance,Friday,20.0,2.0
T00003538,U00198,309.77,309.77,USD,Savings,High Yield Savings,"New York, USA",Credit Card,2024-02-02 20:26:49,0.0,,Savings purchase at High Yield Savings,Friday,20.0,2.0
T00012893,U00031,356.07,356.07,USD,Insurance,Insurance Corp,"Chicago, USA",Credit Card,2024-02-03 02:55:15,1.0,unusual_time,Insurance purchase at Insurance Corp,Saturday,2.0,2.0
T00006698,U00107,36.54,36.54,USD,Dining,Cafe B,"Chicago, USA",Credit Card,2024-02-03 06:11:03,0.0,,Dining purchase at Cafe B,Saturday,6.0,2.0
T00007308,U00035,19.42,19.42,USD,Savings,Savings Account,"New York, USA",Debit Card,2024-02-03 09:18:36,0.0,,Savings purchase at Savings Account,Saturday,9.0,2.0
T00012420,U00141,1484.68,206.21,CNY,Hobbies,Music Store,"Guangzhou, China",Digital Wallet,2024-02-03 10:13:25,0.0,,Hobbies purchase at Music Store,Saturday,10.0,2.0
T00011207,U00032,352.3,352.3,USD,Emergency Fund,Emergency Savings,"New York, USA",Bank Transfer,2024-02-03 12:21:27,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,12.0,2.0
T00014735,U00195,3480.05,483.34,CNY,Investment,Crypto Exchange,"Shanghai, China",Debit Card,2024-02-03 12:36:39,0.0,,Investment purchase at Crypto Exchange,Saturday,12.0,2.0
T00010137,U00086,716.99,716.99,USD,Investment,Stock Broker,"New York, USA",Digital Wallet,2024-02-03 13:39:05,0.0,,Investment purchase at Stock Broker,Saturday,13.0,2.0
T00008720,U00124,78.75,78.75,USD,Investment,Crypto Exchange,"Chicago, USA",Credit Card,2024-02-03 13:46:25,0.0,,Investment purchase at Crypto Exchange,Saturday,13.0,2.0
T00004404,U00208,481.74,481.74,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Bank Transfer,2024-02-03 13:52:54,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,13.0,2.0
T00005941,U00019,6.22,6.22,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Debit Card,2024-02-03 14:04:56,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,14.0,2.0
T00001514,U00108,1048.74,1048.74,USD,Investment,Mutual Fund,"Los Angeles, USA",Debit Card,2024-02-03 16:24:10,0.0,,Investment purchase at Mutual Fund,Saturday,16.0,2.0
T00009349,U00222,2468477.24,156.23,IDR,Entertainment,Gaming,"Bandung, Indonesia",Bank Transfer,2024-02-03 16:24:29,0.0,,Entertainment purchase at Gaming,Saturday,16.0,2.0
T00001047,U00170,75.44,75.44,USD,Emergency Fund,Emergency Savings,"Chicago, USA",Bank Transfer,2024-02-03 16:48:06,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,16.0,2.0
T00007990,U00188,1421.66,1421.66,USD,Rent,Property Management,"Chicago, USA",Credit Card,2024-02-03 17:19:14,0.0,,Rent purchase at Property Management,Saturday,17.0,2.0
T00007884,U00084,155.81,155.81,USD,Groceries,Safeway,"New York, USA",Credit Card,2024-02-03 17:29:00,0.0,,Groceries purchase at Safeway,Saturday,17.0,2.0
T00003383,U00059,267.35,267.35,USD,Healthcare,Health Clinic,"New York, USA",Digital Wallet,2024-02-03 18:20:54,0.0,,Healthcare purchase at Health Clinic,Saturday,18.0,2.0
T00010515,U00074,8396866.3,531.45,IDR,Savings,Savings Account,"Bandung, Indonesia",Debit Card,2024-02-03 18:37:29,0.0,,Savings purchase at Savings Account,Saturday,18.0,2.0
T00007685,U00090,261.29,36.29,CNY,Savings,Savings Account,"Beijing, China",Bank Transfer,2024-02-03 19:43:01,0.0,,Savings purchase at Savings Account,Saturday,19.0,2.0
T00014527,U00246,398.39,398.39,USD,Travel,AirBnB,"Chicago, USA",Debit Card,2024-02-03 20:26:56,0.0,,Travel purchase at AirBnB,Saturday,20.0,2.0
T00004395,U00092,2667185.11,168.81,IDR,Emergency Fund,Emergency Savings,"Jakarta, Indonesia",Bank Transfer,2024-02-03 20:40:39,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,20.0,2.0
T00008407,U00023,18051539.88,1142.5,IDR,Rent,Property Management,"Jakarta, Indonesia",Credit Card,2024-02-04 06:05:34,0.0,,Rent purchase at Property Management,Sunday,6.0,2.0
T00000854,U00205,124.09,124.09,USD,Utilities,Internet Provider,"Chicago, USA",Debit Card,2024-02-04 06:51:02,1.0,rapid_succession,Utilities purchase at Internet Provider,Sunday,6.0,2.0
T00001186,U00216,303.8,303.8,USD,Travel,Travel Agency,"New York, USA",Digital Wallet,2024-02-04 07:12:55,0.0,,Travel purchase at Travel Agency,Sunday,7.0,2.0
T00003646,U00075,172.54,172.54,USD,Utilities,Water Dept,"New York, USA",Debit Card,2024-02-04 09:58:13,0.0,,Utilities purchase at Water Dept,Sunday,9.0,2.0
T00009864,U00191,1716.88,15.4,CNY,Healthcare,Health Clinic,"Beijing, China",Credit Card,2024-02-04 11:08:06,1.0,high_amount,Healthcare purchase at Health Clinic,Sunday,11.0,2.0
T00013314,U00090,370.36,370.36,USD,Healthcare,City Hospital,"New York, USA",Debit Card,2024-02-04 12:28:41,0.0,,Healthcare purchase at City Hospital,Sunday,12.0,2.0
T00009073,U00041,1350.37,187.55,CNY,Emergency Fund,Emergency Savings,"Shanghai, China",Bank Transfer,2024-02-04 13:13:26,0.0,,Emergency Fund purchase at Emergency Savings,Sunday,13.0,2.0
T00004412,U00225,832.15,115.58,CNY,Utilities,Water Dept,"Guangzhou, China",Digital Wallet,2024-02-04 13:27:11,0.0,,Utilities purchase at Water Dept,Sunday,13.0,2.0
T00013216,U00002,752.33,752.33,USD,Savings,Savings Account,"Chicago, USA",Debit Card,2024-02-04 16:16:41,0.0,,Savings purchase at Savings Account,Sunday,16.0,2.0
T00000624,U00111,3779188.75,239.19,IDR,Insurance,Health Insurance,"Jakarta, Indonesia",Debit Card,2024-02-04 16:25:28,0.0,,Insurance purchase at Health Insurance,Sunday,16.0,2.0
T00004346,U00105,643.41,89.36,CNY,Dining,Restaurant A,"Guangzhou, China",Bank Transfer,2024-02-04 20:07:56,0.0,,Dining purchase at Restaurant A,Sunday,20.0,2.0
T00005691,U00057,807.18,45.8,USD,Transportation,Gas Station,"Los Angeles, USA",Credit Card,2024-02-04 20:32:29,1.0,high_amount,Transportation purchase at Gas Station,Sunday,20.0,2.0
T00007287,U00151,281.74,281.74,USD,Savings,High Yield Savings,"Los Angeles, USA",Debit Card,2024-02-04 20:39:05,0.0,,Savings purchase at High Yield Savings,Sunday,20.0,2.0
T00010221,U00205,473957.32,30.0,IDR,Emergency Fund,Emergency Savings,"Bandung, Indonesia",Credit Card,2024-02-04 20:50:02,0.0,,Emergency Fund purchase at Emergency Savings,Sunday,20.0,2.0
T00010857,U00158,3174.81,440.95,CNY,Travel,Airline,"Shanghai, China",Bank Transfer,2024-02-04 20:54:02,0.0,,Travel purchase at Airline,Sunday,20.0,2.0
T00001236,U00100,310.72,310.72,USD,Shopping,Best Buy,"Los Angeles, USA",Digital Wallet,2024-02-04 22:02:23,0.0,,Shopping purchase at Best Buy,Sunday,22.0,2.0
T00014275,U00080,100.58,100.58,USD,Shopping,Best Buy,"New York, USA",Digital Wallet,2024-02-05 03:01:37,1.0,unusual_time,Shopping purchase at Best Buy,Monday,3.0,2.0
T00013871,U00117,118.16,118.16,USD,Hobbies,Music Store,"New York, USA",Digital Wallet,2024-02-05 04:01:47,0.0,,Hobbies purchase at Music Store,Monday,4.0,2.0
T00003297,U00181,10430579.79,660.16,IDR,Travel,Hotel,"Bandung, Indonesia",Credit Card,2024-02-05 06:20:59,0.0,,Travel purchase at Hotel,Monday,6.0,2.0
T00013439,U00116,90.37,90.37,USD,Utilities,Gas Company,"Chicago, USA",Credit Card,2024-02-05 06:28:55,0.0,,Utilities purchase at Gas Company,Monday,6.0,2.0
T00013763,U00028,1668990.58,105.63,IDR,Hobbies,Book Store,"Jakarta, Indonesia",Credit Card,2024-02-05 09:01:28,0.0,,Hobbies purchase at Book Store,Monday,9.0,2.0
T00001194,U00127,7622.56,1058.69,CNY,Investment,Stock Broker,"Shanghai, China",Credit Card,2024-02-05 10:27:46,0.0,,Investment purchase at Stock Broker,Monday,10.0,2.0
T00004968,U00100,212.56,212.56,USD,Healthcare,Health Clinic,"Los Angeles, USA",Debit Card,2024-02-05 10:38:31,0.0,,Healthcare purchase at Health Clinic,Monday,10.0,2.0
T00006293,U00175,2455165.06,155.39,IDR,Utilities,Water Dept,"Jakarta, Indonesia",Debit Card,2024-02-05 10:40:47,0.0,,Utilities purchase at Water Dept,Monday,10.0,2.0
T00006704,U00155,3672.51,510.07,CNY,Travel,Hotel,"Shanghai, China",Credit Card,2024-02-05 12:13:59,0.0,,Travel purchase at Hotel,Monday,12.0,2.0
T00000837,U00246,1095.84,1095.84,USD,Rent,Housing Complex,"New York, USA",Credit Card,2024-02-05 13:38:23,0.0,,Rent purchase at Housing Complex,Monday,13.0,2.0
T00004615,U00050,93.34,93.34,USD,Dining,Fast Food C,"New York, USA",Bank Transfer,2024-02-05 13:57:11,0.0,,Dining purchase at Fast Food C,Monday,13.0,2.0
T00007788,U00220,250.21,250.21,USD,Shopping,Amazon,"Los Angeles, USA",Credit Card,2024-02-05 14:00:44,0.0,,Shopping purchase at Amazon,Monday,14.0,2.0
T00002179,U00210,247.49,247.49,USD,Insurance,Auto Insurance,"New York, USA",Bank Transfer,2024-02-05 14:21:01,0.0,,Insurance purchase at Auto Insurance,Monday,14.0,2.0
T00009652,U00059,171.37,171.37,USD,Groceries,Kroger,"Los Angeles, USA",Debit Card,2024-02-05 14:57:49,0.0,,Groceries purchase at Kroger,Monday,14.0,2.0
T00007553,U00042,1312.24,1312.24,USD,Rent,Property Management,"Chicago, USA",Credit Card,2024-02-05 15:07:15,0.0,,Rent purchase at Property Management,Monday,15.0,2.0
T00002264,U00088,1256302.96,79.51,IDR,Dining,Diner D,"Surabaya, Indonesia",Debit Card,2024-02-05 16:41:07,0.0,,Dining purchase at Diner D,Monday,16.0,2.0
T00002687,U00085,2366498.08,149.78,IDR,Utilities,Electric Co,"Surabaya, Indonesia",Credit Card,2024-02-05 16:58:04,0.0,,Utilities purchase at Electric Co,Monday,16.0,2.0
T00005401,U00248,15702158.78,993.81,IDR,Savings,Savings Account,"Bandung, Indonesia",Credit Card,2024-02-05 19:33:04,0.0,,Savings purchase at Savings Account,Monday,19.0,2.0
T00004586,U00042,169.77,169.77,USD,Groceries,Kroger,"New York, USA",Digital Wallet,2024-02-05 20:54:50,0.0,,Groceries purchase at Kroger,Monday,20.0,2.0
T00011454,U00101,115.96,115.96,USD,Dining,Diner D,"New York, USA",Debit Card,2024-02-06 02:02:22,0.0,,Dining purchase at Diner D,Tuesday,2.0,2.0
T00000129,U00022,1772337.06,112.17,IDR,Utilities,Water Dept,"Surabaya, Indonesia",Debit Card,2024-02-06 02:42:33,0.0,,Utilities purchase at Water Dept,Tuesday,2.0,2.0
T00012439,U00173,431.33,431.33,USD,Emergency Fund,Emergency Savings,"Chicago, USA",Debit Card,2024-02-06 09:23:35,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,9.0,2.0
T00011630,U00096,104.1,104.1,USD,Entertainment,Concert Hall,"Chicago, USA",Debit Card,2024-02-06 10:01:48,0.0,,Entertainment purchase at Concert Hall,Tuesday,10.0,2.0
T00003974,U00079,6567962.47,415.69,IDR,Investment,Crypto Exchange,"Surabaya, Indonesia",Debit Card,2024-02-06 10:10:21,0.0,,Investment purchase at Crypto Exchange,Tuesday,10.0,2.0
T00005339,U00190,11160.96,1550.13,CNY,Rent,Housing Complex,"Beijing, China",Bank Transfer,2024-02-06 10:24:18,0.0,,Rent purchase at Housing Complex,Tuesday,10.0,2.0
T00005621,U00169,212.07,212.07,USD,Hobbies,Craft Shop,"New York, USA",Digital Wallet,2024-02-06 11:28:10,0.0,,Hobbies purchase at Craft Shop,Tuesday,11.0,2.0
T00011978,U00056,671.84,93.31,CNY,Utilities,Gas Company,"Beijing, China",Digital Wallet,2024-02-06 13:00:54,0.0,,Utilities purchase at Gas Company,Tuesday,13.0,2.0
T00003815,U00080,167.07,167.07,USD,Transportation,Public Transit,"Chicago, USA",Debit Card,2024-02-06 13:30:37,0.0,,Transportation purchase at Public Transit,Tuesday,13.0,2.0
T00007310,U00157,335.2,335.2,USD,Insurance,Health Insurance,"Los Angeles, USA",Bank Transfer,2024-02-06 14:37:04,0.0,,Insurance purchase at Health Insurance,Tuesday,14.0,2.0
T00006874,U00186,797291.49,50.46,IDR,Transportation,Gas Station,"Bandung, Indonesia",Debit Card,2024-02-06 16:24:20,0.0,,Transportation purchase at Gas Station,Tuesday,16.0,2.0
T00006803,U00110,71.92,71.92,USD,Hobbies,Sports Store,"Los Angeles, USA",Credit Card,2024-02-06 16:36:32,0.0,,Hobbies purchase at Sports Store,Tuesday,16.0,2.0
T00007878,U00249,99.58,99.58,USD,Healthcare,City Hospital,"New York, USA",Bank Transfer,2024-02-06 17:08:26,0.0,,Healthcare purchase at City Hospital,Tuesday,17.0,2.0
T00012855,U00220,512.08,512.08,USD,Travel,AirBnB,"New York, USA",Bank Transfer,2024-02-06 17:58:13,0.0,,Travel purchase at AirBnB,Tuesday,17.0,2.0
T00012289,U00076,116.71,116.71,USD,Healthcare,City Hospital,"Los Angeles, USA",Digital Wallet,2024-02-06 18:00:19,0.0,,Healthcare purchase at City Hospital,Tuesday,18.0,2.0
T00007187,U00032,123.73,123.73,USD,Groceries,Trader Joes,"Los Angeles, USA",Debit Card,2024-02-06 18:02:20,0.0,,Groceries purchase at Trader Joes,Tuesday,18.0,2.0
T00010676,U00181,2552714.18,161.56,IDR,Utilities,Internet Provider,"Jakarta, Indonesia",Bank Transfer,2024-02-06 18:27:38,0.0,,Utilities purchase at Internet Provider,Tuesday,18.0,2.0
T00002255,U00112,42.25,42.25,USD,Transportation,Gas Station,"Chicago, USA",Bank Transfer,2024-02-06 18:47:27,0.0,,Transportation purchase at Gas Station,Tuesday,18.0,2.0
T00011569,U00171,425.53,425.53,USD,Emergency Fund,Emergency Savings,"Chicago, USA",Bank Transfer,2024-02-06 19:30:37,0.0,,Emergency Fund purchase at Emergency Savings,Tuesday,19.0,2.0
T00005744,U00249,68.07,68.07,USD,Hobbies,Music Store,"New York, USA",Debit Card,2024-02-06 19:54:53,1.0,rapid_succession,Hobbies purchase at Music Store,Tuesday,19.0,2.0
T00010062,U00088,20010229.88,1266.47,IDR,Rent,Landlord Payment,"Jakarta, Indonesia",Bank Transfer,2024-02-06 20:27:41,0.0,,Rent purchase at Landlord Payment,Tuesday,20.0,2.0
T00007548,U00192,31.31,31.31,USD,Savings,Savings Account,"New York, USA",Digital Wallet,2024-02-06 20:34:50,0.0,,Savings purchase at Savings Account,Tuesday,20.0,2.0
T00012982,U00163,4627.15,642.66,CNY,Travel,Travel Agency,"Beijing, China",Credit Card,2024-02-06 20:42:18,0.0,,Travel purchase at Travel Agency,Tuesday,20.0,2.0
T00001484,U00034,2468233.14,156.22,IDR,Hobbies,Sports Store,"Jakarta, Indonesia",Debit Card,2024-02-06 20:44:24,0.0,,Hobbies purchase at Sports Store,Tuesday,20.0,2.0
T00009029,U00194,788.89,788.89,USD,Investment,Stock Broker,"New York, USA",Bank Transfer,2024-02-06 20:46:44,0.0,,Investment purchase at Stock Broker,Tuesday,20.0,2.0
T00014934,U00203,11264680.78,712.95,IDR,Travel,AirBnB,"Bandung, Indonesia",Bank Transfer,2024-02-06 20:55:49,0.0,,Travel purchase at AirBnB,Tuesday,20.0,2.0
T00005285,U00194,538.48,538.48,USD,Investment,Stock Broker,"New York, USA",Digital Wallet,2024-02-06 21:23:22,0.0,,Investment purchase at Stock Broker,Tuesday,21.0,2.0
T00012430,U00110,335.13,335.13,USD,Savings,Savings Account,"Chicago, USA",Digital Wallet,2024-02-07 06:37:09,0.0,,Savings purchase at Savings Account,Wednesday,6.0,2.0
T00004882,U00075,138.5,138.5,USD,Hobbies,Sports Store,"New York, USA",Bank Transfer,2024-02-07 07:50:44,0.0,,Hobbies purchase at Sports Store,Wednesday,7.0,2.0
T00001682,U00007,365.07,365.07,USD,Insurance,Health Insurance,"Chicago, USA",Debit Card,2024-02-07 08:45:10,0.0,,Insurance purchase at Health Insurance,Wednesday,8.0,2.0
T00014712,U00061,1339.16,1339.16,USD,Rent,Housing Complex,"Los Angeles, USA",Credit Card,2024-02-07 09:32:04,0.0,,Rent purchase at Housing Complex,Wednesday,9.0,2.0
T00009517,U00029,20250029.4,1281.65,IDR,Rent,Landlord Payment,"Jakarta, Indonesia",Debit Card,2024-02-07 09:41:17,0.0,,Rent purchase at Landlord Payment,Wednesday,9.0,2.0
T00007982,U00005,1394.9,1394.9,USD,Rent,Property Management,"Los Angeles, USA",Debit Card,2024-02-07 11:08:25,0.0,,Rent purchase at Property Management,Wednesday,11.0,2.0
T00007849,U00040,984.13,136.69,CNY,Dining,Diner D,"Beijing, China",Bank Transfer,2024-02-07 11:25:35,0.0,,Dining purchase at Diner D,Wednesday,11.0,2.0
T00001116,U00088,722.5,100.35,CNY,Entertainment,Concert Hall,"Beijing, China",Bank Transfer,2024-02-07 12:47:03,1.0,foreign_location,Entertainment purchase at Concert Hall,Wednesday,12.0,2.0
T00005642,U00238,241.34,241.34,USD,Investment,Crypto Exchange,"Los Angeles, USA",Debit Card,2024-02-07 13:04:18,0.0,,Investment purchase at Crypto Exchange,Wednesday,13.0,2.0
T00008442,U00083,2362.4,328.11,CNY,Travel,Airline,"Guangzhou, China",Bank Transfer,2024-02-07 14:47:31,0.0,,Travel purchase at Airline,Wednesday,14.0,2.0
T00013935,U00248,1324962.74,83.86,IDR,Dining,Diner D,"Bandung, Indonesia",Digital Wallet,2024-02-07 17:46:19,0.0,,Dining purchase at Diner D,Wednesday,17.0,2.0
T00009970,U00018,130.43,130.43,USD,Entertainment,Cinema,"Los Angeles, USA",Credit Card,2024-02-07 18:41:25,0.0,,Entertainment purchase at Cinema,Wednesday,18.0,2.0
T00014672,U00204,530.25,530.25,USD,Savings,High Yield Savings,"Chicago, USA",Bank Transfer,2024-02-07 20:05:52,0.0,,Savings purchase at High Yield Savings,Wednesday,20.0,2.0
T00012691,U00029,13224907.69,113.67,IDR,Transportation,Public Transit,"Bandung, Indonesia",Bank Transfer,2024-02-07 23:39:17,1.0,high_amount,Transportation purchase at Public Transit,Wednesday,23.0,2.0
T00008636,U00132,219352.26,13.88,IDR,Hobbies,Music Store,"Bandung, Indonesia",Digital Wallet,2024-02-08 00:19:49,0.0,,Hobbies purchase at Music Store,Thursday,0.0,2.0
T00004290,U00096,406.69,56.48,CNY,Hobbies,Craft Shop,"Shanghai, China",Debit Card,2024-02-08 05:42:53,0.0,,Hobbies purchase at Craft Shop,Thursday,5.0,2.0
T00004407,U00073,46.83,46.83,USD,Groceries,Walmart,"Los Angeles, USA",Debit Card,2024-02-08 08:29:49,0.0,,Groceries purchase at Walmart,Thursday,8.0,2.0
T00005946,U00118,168.72,168.72,USD,Healthcare,Doctor Office,"New York, USA",Credit Card,2024-02-08 09:04:45,0.0,,Healthcare purchase at Doctor Office,Thursday,9.0,2.0
T00006022,U00120,1956.95,271.8,CNY,Hobbies,Sports Store,"Beijing, China",Digital Wallet,2024-02-08 09:13:03,0.0,,Hobbies purchase at Sports Store,Thursday,9.0,2.0
T00001897,U00176,4535348.47,287.05,IDR,Healthcare,City Hospital,"Surabaya, Indonesia",Credit Card,2024-02-08 09:31:26,0.0,,Healthcare purchase at City Hospital,Thursday,9.0,2.0
T00014238,U00056,278.99,38.75,CNY,Entertainment,Concert Hall,"Shanghai, China",Debit Card,2024-02-08 09:39:02,0.0,,Entertainment purchase at Concert Hall,Thursday,9.0,2.0
T00012446,U00017,149.72,149.72,USD,Hobbies,Craft Shop,"Los Angeles, USA",Digital Wallet,2024-02-08 09:56:03,0.0,,Hobbies purchase at Craft Shop,Thursday,9.0,2.0
T00013695,U00023,26167757.31,1656.19,IDR,Rent,Housing Complex,"Bandung, Indonesia",Bank Transfer,2024-02-08 09:59:24,0.0,,Rent purchase at Housing Complex,Thursday,9.0,2.0
T00010213,U00061,5550212.29,351.28,IDR,Travel,Airline,"Surabaya, Indonesia",Credit Card,2024-02-08 10:10:23,0.0,,Travel purchase at Airline,Thursday,10.0,2.0
T00007364,U00053,8760.79,1216.78,CNY,Rent,Property Management,"Guangzhou, China",Bank Transfer,2024-02-08 10:18:45,0.0,,Rent purchase at Property Management,Thursday,10.0,2.0
T00014503,U00223,6036365.88,382.05,IDR,Emergency Fund,Emergency Savings,"Surabaya, Indonesia",Bank Transfer,2024-02-08 10:27:11,0.0,,Emergency Fund purchase at Emergency Savings,Thursday,10.0,2.0
T00008638,U00240,1028542.86,65.1,IDR,Dining,Restaurant A,"Bandung, Indonesia",Credit Card,2024-02-08 10:32:51,0.0,,Dining purchase at Restaurant A,Thursday,10.0,2.0
T00003497,U00045,146.73,146.73,USD,Transportation,Parking,"Chicago, USA",Debit Card,2024-02-08 11:10:23,0.0,,Transportation purchase at Parking,Thursday,11.0,2.0
T00010330,U00129,691.36,96.02,CNY,Transportation,Public Transit,"Shanghai, China",Credit Card,2024-02-08 11:49:55,0.0,,Transportation purchase at Public Transit,Thursday,11.0,2.0
